text,language,split
"La saison 1992-1993 marque un changement important dans l'organisation du championnat, car elle se solde par une première réduction de l’élite, qui passe de 40 à 32 clubs répartis en quatre poules de 8. À l'issue d'une première phase qualificative, les équipes placées aux quatre premières places de chaque poule sont qualifiées pour disputer un Top 16 composé de quatre poules de quatre équipes. Les huit équipes classées aux deux premières places de chaque poule du Top 16 disputent des quarts de finale qui comme les tours suivants se font par élimination directe sur un match. Cette formule est conservée trois ans jusqu'à la saison 1994-1995.",fra,train
"Quant à l’élection présidentielle de 2012, le premier tour a vu arriver en tête, comme en 2007 Nicolas Sarkozy avec 27,14 %, suivi de très près par Marine Le Pen avec 26,83 %, soit 4 voix de moins que le président sortant (338 et 342 respectivement), François Hollande recueille 24,29 % (306). Il est suivi de très loin par Jean-Luc Mélenchon avec 10,08 % et de François Bayrou avec 7,46 %. Les autres candidat ne dépassant pas le seuil des 1,5 %.",fra,train
"Reproduction Lightning rifles are still manufactured today by companies such as Uberti, Taurus, and Pedersoli for hunting, historical reenactment, and competition purposes such as Cowboy Action Shooting in calibers such as .38 Special/.357 Magnum, .44-40, and .45 Colt. Of these calibers, only the .44-40 was offered in the Lightning when it was originally produced by Colt.",eng,train
"La même année 1957, Michel Debré fonde Le Courrier de la colère (plus tard renommé Courrier de la Nation), mensuel défendant l'Algérie française et appelant au retour au pouvoir du général de Gaulle. Dans le numéro du 20 décembre 1957, il écrit : « le combat pour l'Algérie française est le combat légal, l'insurrection pour l'Algérie française est l'insurrection légale » ainsi que la célèbre déclaration : « Que les Algériens sachent surtout que l'abandon de la souveraineté française en Algérie est un acte illégitime ; ceux qui y consentiraient se rendraient complices des hors la loi et ceux qui s'y opposeraient par quelque moyen que ce soit, seraient en état de légitime défense »,.",fra,train
"Diseñado por el arquitecto Oscar Niemeyer con la ayuda del ingeniero estructural Bruno Contarini, es una de las últimas obras realizadas por Niemeyer a sus 100 años. El Museo de Arte Contemporáneo de Niterói tiene 16 metros de alto y su cúpula un diámetro de 50 metros, con tres pisos. Proyecta sobre el mirador de Boa Viagem (""Buen Viaje"") una superficie de 817 metros cuadrados que rodea la base cilíndrica ""como una flor"", en palabras de Niemeyer.",spa,train
"""Every scholar that spells a word wrong or omits a silent letter or figure shall step in the rear of the class and there stand until the class shall have spelled through, then those that have spelled right are to move up in a solid body and those who are in the rear to move down and take their places at the foot.""",eng,train
"El matrimonio arreglado no debe confundirse con la práctica del matrimonio forzado. En un matrimonio arreglado, aunque la reunión de los cónyuges es organizada por miembros de la familia, parientes o amigos, los cónyuges están de acuerdo y se casan por su propia voluntad. Por el contrario, en un matrimonio forzado, uno o ambos cónyuges están coaccionados en el matrimonio - la unión se lleva a cabo sin su libre consentimiento (bajo coacción, amenazas, presión psicológica, etc.).[13]​",spa,train
"Les matchs se déroulent sur le terrain du premier club cité. En cas de match nul, les deux équipes sont départagées au nombre de coups de pied de coin obtenus, puis par tirage au sort à la pièce jetée.",fra,train
"En juin 1870, il s’enrôle dans la marine américaine et est stationné à la base navale de Pensacola, au nord-ouest de la Floride, pas très loin de Mobile et de La Nouvelle-Orléans. En août 1870, il obtient le grade de caporal et, le 13 décembre de la même année, il est promu sergent. La mission des compagnies d’infanterie et d’artillerie dont il est fait partie est de maintenir l’ordre parmi la population civile autour des bases navales de Pensacola, Key West et Dry Tortugas. Cette affection routinière ne le satisfaisant pas, Beaugrand quitte la marine vers avril 1871, soit moins d'un après s'être engagé.",fra,train
"Navotas (Lungsod ng Navotas San José de Navotas) es una ciudad filipino de primera categoría perteneciente al Tercer Distrito de la Región de la Capital Nacional (NCR), también denominada Metro Manila.",spa,train
"En la Guerra de la Independencia, contra los franceses, tuvo lugar la batalla de Mañeru (15 de octubre de 1812), en la que las tropas de Espoz y Mina infligieron un millar de bajas al ejército francés.",spa,train
"Asociación Nacional de Fútbol (en National Association) es el término que utiliza la FIFA (Federación Internacional de Fútbol Asociación) para describir a una organización reconocida por esta, que represente a una nación independiente en su respectiva zona geográfica. El conjunto de asociaciones nacionales en una determinada área geográfica compone una confederación, y muchas confederaciones, a su vez, componen la FIFA.",spa,train
"Page attended the Okemos Montessori School (now called Montessori Radmoor) in Okemos, Michigan, from 1975 to 1979, and graduated from East Lansing High School in 1991. He attended Interlochen Center for the Arts as a saxophonist for two summers while in high school. Page holds a Bachelor of Science in computer engineering from the University of Michigan, with honors and a Master of Science in computer science from Stanford University. While at the University of Michigan, Page created an inkjet printer made of Lego bricks (literally a line plotter), after he thought it possible to print large posters cheaply with the use of inkjet cartridges—Page reverse-engineered the ink cartridge, and built all of the electronics and mechanics to drive it. Page served as the president of the Beta Epsilon chapter of the Eta Kappa Nu fraternity, and was a member of the 1993 ""Maize & Blue"" University of Michigan Solar Car team. As an undergrad at the University of Michigan, he proposed that the school replace its bus system with a PRT System which is essentially a driverless monorail with separate cars for every passenger. He also developed a business plan for a company that would use software to build a music synthesizer during this time.",eng,train
"Mientras Gaff protege la entrada a la casa de Eon, aparecen varios secuaces del General. Marty está con el Maestro Yang, el cual le da su fuerza para poder luchar tras pasar la prueba que le impone. Mientras tanto, el Capitán Magnum, miembro de la CDF, organización contra la Torre de Hierro, es mandado para buscar el epicentro de una rara cantidad de energía que en realidad es Marty. Al llegar, ve al Elegido de Eon con todos los secuaces del General derrotados.",spa,train
"From the 2000 census, 1,958 or 92.0% were Roman Catholic, while 83 or 3.9% belonged to the Swiss Reformed Church. Of the rest of the population, there were 4 members of an Orthodox church (or about 0.19% of the population), and there were 12 individuals (or about 0.56% of the population) who belonged to another Christian church. There were 20 (or about 0.94% of the population) who were Islamic. There were 1 individual who belonged to another church. 48 (or about 2.26% of the population) belonged to no church, are agnostic or atheist, and 6 individuals (or about 0.28% of the population) did not answer the question.",eng,train
"This article incorporates public domain material from the United States Geological Survey document ""Clothier Harbor"" (content from the Geographic Names Information System).",eng,train
"Noël Godin, surnommé Georges Le Gloupier — en référence à un personnage imaginaire et multiface créé par Jean-Pierre Bouyxou — ou l'Entarteur, né à Liège le 13 septembre 1945, est un agitateur anarcho-humoristique belge.",fra,train
"David Kent was born in Sydney, Australia. He listened to local radio broadcasts of top hits such as ""Rock Around the Clock"" by Bill Haley in 1955.",eng,train
"La commune se trouve dans l'arrondissement d'Arras du département du Pas-de-Calais. Pour l'élection des députés, elle fait partie de la première circonscription du Pas-de-Calais.",fra,train
"En 2009/2010, le budget moyen d'un club de l'élite est de 14,6 millions d'euros, il a été multiplié par cinq en huit ans mais il est trois fois inférieur à celui d'un club de football de Ligue 1. Dans ce domaine, le rugby est le deuxième sport en France, devant le basket-ball.",fra,train
